Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
254368, 12719, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254384, 12720, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254408, 12721, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254424, 12722, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254448, 12723, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254464, 12724, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254488, 12725, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254504, 12726, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254528, 12727, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254544, 12728, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254568, 12729, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254584, 12730, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254608, 12731, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254624, 12732, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254648, 12733, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254664, 12734, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254688, 12735, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254704, 12736, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254728, 12737, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254744, 12738, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254768, 12739, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254784, 12740, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254808, 12741, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254824, 12742, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254848, 12743, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254864, 12744, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254888, 12745, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254904, 12746, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254928, 12747, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254944, 12748, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254968, 12749, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
254984, 12750, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255008, 12751, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255024, 12752, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255048, 12753, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255064, 12754, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255088, 12755, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255104, 12756, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255128, 12757, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255144, 12758, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255168, 12759, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255184, 12760, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255208, 12761, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255224, 12762, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255248, 12763, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255264, 12764, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255288, 12765, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255304, 12766, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255328, 12767, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255344, 12768, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255368, 12769, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255384, 12770, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255408, 12771, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255424, 12772, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255448, 12773, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255464, 12774, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255488, 12775, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255504, 12776, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255528, 12777, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255544, 12778, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255568, 12779, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255584, 12780, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255608, 12781, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255624, 12782, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255648, 12783, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255664, 12784, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255688, 12785, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255704, 12786, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255728, 12787, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255744, 12788, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255768, 12789, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255784, 12790, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255808, 12791, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255824, 12792, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255848, 12793, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255864, 12794, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255888, 12795, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255904, 12796, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255928, 12797, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255944, 12798, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255968, 12799, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
255984, 12800, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256008, 12801, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256024, 12802, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256048, 12803, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256064, 12804, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256088, 12805, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256104, 12806, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256128, 12807, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256144, 12808, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256168, 12809, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256184, 12810, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256208, 12811, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256224, 12812, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256248, 12813, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256264, 12814, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256288, 12815, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256304, 12816, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256328, 12817, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256344, 12818, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256368, 12819, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256384, 12820, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256408, 12821, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256424, 12822, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256448, 12823, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256464, 12824, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256488, 12825, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256504, 12826, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256528, 12827, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256544, 12828, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256568, 12829, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256584, 12830, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256608, 12831, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256624, 12832, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256648, 12833, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256664, 12834, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256688, 12835, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256704, 12836, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256728, 12837, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256744, 12838, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256768, 12839, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256784, 12840, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256808, 12841, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256824, 12842, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256848, 12843, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256864, 12844, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256888, 12845, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256904, 12846, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256928, 12847, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256944, 12848, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256968, 12849, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
256984, 12850, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257008, 12851, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257024, 12852, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257048, 12853, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257064, 12854, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257088, 12855, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257104, 12856, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257128, 12857, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257144, 12858, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257168, 12859, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257184, 12860, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257208, 12861, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257224, 12862, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257248, 12863, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257264, 12864, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257288, 12865, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257304, 12866, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257328, 12867, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257344, 12868, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257368, 12869, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257384, 12870, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257408, 12871, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257424, 12872, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257448, 12873, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257464, 12874, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257488, 12875, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257504, 12876, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257528, 12877, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257544, 12878, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257568, 12879, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257584, 12880, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257608, 12881, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257624, 12882, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257648, 12883, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257664, 12884, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257688, 12885, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257704, 12886, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257728, 12887, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257744, 12888, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257768, 12889, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257784, 12890, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257808, 12891, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257824, 12892, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257848, 12893, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257864, 12894, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257888, 12895, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257904, 12896, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257928, 12897, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257944, 12898, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257968, 12899, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
257984, 12900, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258008, 12901, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258024, 12902, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258048, 12903, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258064, 12904, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258088, 12905, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258104, 12906, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258128, 12907, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258144, 12908, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258168, 12909, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258184, 12910, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258208, 12911, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258224, 12912, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258248, 12913, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258264, 12914, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258288, 12915, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258304, 12916, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258328, 12917, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258344, 12918, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258368, 12919, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258384, 12920, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258408, 12921, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258424, 12922, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258448, 12923, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258464, 12924, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258488, 12925, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258504, 12926, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258528, 12927, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258544, 12928, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258568, 12929, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258584, 12930, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258608, 12931, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258624, 12932, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258648, 12933, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258664, 12934, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258688, 12935, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258704, 12936, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258728, 12937, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258744, 12938, 130900, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258768, 12939, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258784, 12940, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258808, 12941, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258824, 12942, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258848, 12943, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258864, 12944, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258888, 12945, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258904, 12946, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258928, 12947, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258944, 12948, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258968, 12949, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
258984, 12950, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259008, 12951, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259024, 12952, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259048, 12953, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259064, 12954, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259088, 12955, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259104, 12956, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259128, 12957, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259144, 12958, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259168, 12959, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259184, 12960, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259208, 12961, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259224, 12962, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259248, 12963, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259264, 12964, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259288, 12965, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259304, 12966, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259328, 12967, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259344, 12968, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259368, 12969, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259384, 12970, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259408, 12971, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259424, 12972, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259448, 12973, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259464, 12974, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259488, 12975, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259504, 12976, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259528, 12977, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259544, 12978, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259568, 12979, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259584, 12980, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259608, 12981, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259624, 12982, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259648, 12983, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259664, 12984, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259688, 12985, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259704, 12986, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259728, 12987, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259744, 12988, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259768, 12989, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259784, 12990, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259808, 12991, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259824, 12992, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259848, 12993, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259864, 12994, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259888, 12995, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259904, 12996, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259928, 12997, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259944, 12998, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259968, 12999, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
259984, 13000, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260008, 13001, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260024, 13002, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260048, 13003, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260064, 13004, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260088, 13005, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260104, 13006, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260128, 13007, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260144, 13008, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260168, 13009, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260184, 13010, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260208, 13011, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260224, 13012, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260248, 13013, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260264, 13014, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260288, 13015, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260304, 13016, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260328, 13017, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260344, 13018, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260368, 13019, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260384, 13020, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260408, 13021, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260424, 13022, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260448, 13023, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260464, 13024, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260488, 13025, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260504, 13026, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260528, 13027, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260544, 13028, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260568, 13029, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260584, 13030, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260608, 13031, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260624, 13032, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260648, 13033, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260664, 13034, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260688, 13035, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260704, 13036, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260728, 13037, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260744, 13038, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260768, 13039, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260784, 13040, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260808, 13041, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260824, 13042, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260848, 13043, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260864, 13044, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260888, 13045, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260904, 13046, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260928, 13047, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260944, 13048, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260968, 13049, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
260984, 13050, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261008, 13051, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261024, 13052, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261048, 13053, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261064, 13054, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261088, 13055, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261104, 13056, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
261128, 13057, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
